DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,POWER_KW
1971-03-12,13.29,0,0.0,0.0,12.5,0.0,6.0,4.1,1651.49
1971-03-13,4.71,0,4.4,0.0,8.7,0.0,6.0,4.0,4.59
1971-03-14,3.25,0,0.1,0.0,9.1,0.0,1.4,0.4,0.0
1971-03-15,4.33,0,0.1,0.0,7.4,1.0,-1.3,-5.2,1.9
1971-03-16,8.21,0,0.2,0.0,8.5,1.0,-2.6,-7.0,345.58
1971-03-17,11.21,0,14.6,0.0,6.6,0.0,2.4,-0.4,1582.85
1971-03-18,23.25,0,38.0,0.0,5.6,0.0,3.5,3.6,1677.34
1971-03-19,24.25,0,4.0,0.0,4.8,0.0,3.0,2.0,1458.4
1971-03-20,19.08,0,0.2,0.0,5.8,0.0,3.0,1.8,2071.71
1971-03-21,12.12,0,0.0,0.0,8.2,0.0,0.6,-2.0,1771.99
1971-03-22,5.96,0,0.0,0.0,8.0,0.0,1.9,-2.0,37.34
1971-03-23,12.21,0,0.4,0.0,11.5,0.0,4.5,2.0,1993.51
1971-03-24,15.92,0,3.0,0.0,13.0,0.0,8.0,7.0,2137.05
1971-03-25,14.83,0,1.4,0.0,11.1,0.0,3.8,1.5,1937.06
1971-03-26,10.92,0,0.0,0.0,8.6,0.0,3.4,1.0,1228.87
1971-03-27,5.79,0,0.1,0.0,10.6,0.0,1.3,-3.0,37.64
1971-03-28,9.96,0,0.5,0.0,13.0,0.0,5.6,,836.96
1971-03-29,3.21,0,0.4,0.0,10.8,0.0,7.5,6.9,0.0
1971-03-30,2.04,0,0.4,0.0,9.6,0.0,7.0,4.0,0.0
1971-03-31,3.42,0,0.0,0.0,10.0,0.0,6.3,4.5,0.0
1971-04-01,9.29,0,0.4,0.0,10.3,0.0,6.0,3.6,637.14
1971-04-02,14.79,0,0.7,0.0,8.0,0.0,6.0,4.5,1962.44
1971-04-03,12.96,0,0.0,0.0,8.6,0.0,4.0,2.0,1743.34
1971-04-04,8.25,0,0.0,0.0,8.2,0.0,3.9,0.6,331.04
1971-04-05,1.46,0,3.6,0.0,8.6,0.0,5.7,5.0,0.0
1971-04-06,1.42,4,0.0,0.0,10.5,0.0,3.4,-0.8,0.0
1971-04-07,2.92,4,0.0,0.0,10.1,0.0,2.6,-2.0,0.0
1971-04-08,6.63,0,0.0,0.0,10.0,0.0,1.6,-3.0,83.01
1971-04-09,5.17,4,0.0,0.0,11.0,0.0,5.4,0.6,13.99
1971-04-10,4.33,4,0.0,0.0,11.0,0.0,1.5,-3.5,1.88
1971-04-11,1.42,0,0.0,0.0,14.0,0.0,4.0,-4.5,0.0
1971-04-12,5.79,0,0.0,0.0,13.4,0.0,1.7,-2.4,37.06
1971-04-13,5.63,0,0.0,0.0,12.8,0.0,7.2,3.0,28.97
1971-04-14,2.13,0,0.0,0.0,12.7,0.0,7.3,-0.5,0.0
1971-04-15,2.29,0,0.5,0.0,15.5,0.0,8.1,3.2,0.0
1971-04-16,12.0,0,2.2,0.0,11.0,0.0,7.0,4.5,2360.25
1971-04-17,13.75,0,0.0,0.0,11.9,0.0,0.3,-5.0,2023.61
1971-04-18,15.83,0,0.0,0.0,15.0,0.0,6.7,7.5,1995.54
1971-04-19,6.38,0,0.4,0.0,15.0,0.0,9.4,7.6,80.3
1971-04-20,3.88,0,0.8,0.0,11.7,0.0,7.0,3.2,0.18
1971-04-21,7.5,0,13.3,0.0,16.2,0.0,8.0,2.5,192.63
1971-04-22,1.5,0,7.3,0.0,12.4,0.0,9.2,8.4,0.0
1971-04-23,11.25,1,14.7,0.0,7.4,0.0,6.2,6.0,1491.25
1971-04-24,12.62,1,4.8,0.0,8.8,0.0,5.6,4.6,1941.41
1971-04-25,8.46,0,0.0,0.0,10.1,0.0,0.9,-5.3,349.84
1971-04-26,11.21,0,0.0,0.0,9.5,0.0,4.1,4.8,1640.74
1971-04-27,3.83,0,0.0,0.0,10.6,0.0,1.4,-5.0,0.12
1971-04-28,2.37,0,0.0,0.0,12.4,1.0,-0.8,-7.0,0.0
1971-04-29,2.75,4,0.0,0.0,10.3,0.0,7.2,4.0,0.0
1971-04-30,2.83,4,0.0,0.0,10.6,0.0,6.2,3.0,0.0
1971-05-01,1.42,0,0.0,0.0,13.0,0.0,0.1,-4.5,0.0
1971-05-02,3.5,0,0.0,0.0,15.6,0.0,0.5,-4.0,0.0
1971-05-03,4.33,0,0.0,0.0,15.7,0.0,3.6,-1.3,1.54
1971-05-04,5.41,0,0.0,0.0,14.8,0.0,1.5,-3.5,23.74
1971-05-05,7.21,0,0.6,0.0,16.5,0.0,2.3,-2.0,136.87
1971-05-06,6.54,0,4.1,0.0,14.2,0.0,10.3,7.2,79.93
1971-05-07,8.63,0,0.4,0.0,15.6,0.0,9.6,5.5,349.46
1971-05-08,7.87,0,0.0,0.0,16.8,0.0,6.6,1.0,271.87
1971-05-09,11.46,0,0.5,0.0,16.7,0.0,10.5,7.8,1631.59
1971-05-10,10.04,0,0.0,0.0,20.5,0.0,10.8,9.4,905.45
1971-05-11,1.63,4,0.0,0.0,14.8,0.0,7.5,2.2,0.0
1971-05-12,5.17,0,0.0,0.0,16.1,0.0,5.7,0.1,13.46
1971-05-13,7.17,0,0.0,0.0,15.4,0.0,9.7,5.0,168.79
1971-05-14,4.42,0,1.4,0.0,16.5,0.0,9.0,4.0,2.41
1971-05-15,11.12,0,0.0,0.0,12.9,0.0,7.7,5.4,1470.89
1971-05-16,9.46,0,1.5,0.0,13.0,0.0,5.0,1.4,622.15
1971-05-17,7.38,0,1.5,0.0,14.7,0.0,4.2,-1.8,193.38
1971-05-18,4.25,4,0.0,0.0,16.0,0.0,5.4,1.0,1.56
1971-05-19,1.54,0,0.0,0.0,14.8,0.0,4.5,-0.5,0.0
1971-05-20,1.21,4,0.0,0.0,14.2,0.0,10.4,9.4,0.0
1971-05-21,3.46,0,0.0,0.0,14.6,0.0,4.4,-0.2,0.0
1971-05-22,3.0,0,11.2,0.0,12.5,0.0,6.6,1.8,0.0
1971-05-23,4.67,0,2.6,0.0,11.7,0.0,8.8,8.2,5.13
1971-05-24,2.54,0,0.0,0.0,16.0,0.0,8.4,,0.0
1971-05-25,7.04,0,0.0,0.0,14.6,0.0,10.3,9.5,141.81
1971-05-26,7.46,0,1.0,0.0,16.2,0.0,4.4,-1.0,207.76
1971-05-27,10.63,0,0.2,0.0,14.3,0.0,4.5,1.4,1059.45
1971-05-28,8.5,0,0.4,0.0,13.5,0.0,5.3,2.0,362.99
1971-05-29,6.17,0,4.0,0.0,13.5,0.0,4.4,-0.9,52.98
1971-05-30,4.88,4,0.0,0.0,15.5,0.0,10.5,9.0,7.21
1971-05-31,4.04,4,0.0,0.0,16.5,0.0,9.4,5.9,0.45
1971-06-01,6.42,4,0.0,0.0,15.8,0.0,7.1,1.7,82.7
1971-06-02,6.13,0,0.0,0.0,20.2,0.0,10.0,8.0,55.36
1971-06-03,8.63,0,0.2,0.0,17.0,0.0,10.7,6.0,466.87
1971-06-04,9.96,0,0.0,0.0,16.0,0.0,10.8,9.0,885.4
1971-06-05,7.75,0,0.0,0.0,14.3,0.0,10.7,7.3,200.08
1971-06-06,4.71,0,1.2,0.0,14.2,0.0,10.9,8.6,6.12
1971-06-07,4.0,0,0.5,0.0,13.6,0.0,10.6,9.5,0.44
1971-06-08,4.38,0,4.2,0.0,13.8,0.0,10.1,7.6,1.99
1971-06-09,10.13,0,0.8,0.0,13.2,0.0,9.0,7.8,980.08
1971-06-10,8.29,4,0.0,0.0,14.8,0.0,9.0,8.0,326.93
1971-06-11,9.54,0,23.3,0.0,14.0,0.0,9.2,5.5,720.99
1971-06-12,4.5,0,0.2,0.0,13.8,0.0,9.2,9.0,2.83
1971-06-13,3.88,0,0.1,0.0,15.0,0.0,6.2,1.5,0.15
1971-06-14,9.67,4,0.0,0.0,14.0,0.0,7.6,1.6,731.98
1971-06-15,8.04,0,0.7,0.0,14.4,0.0,4.0,0.1,300.07
1971-06-16,9.75,0,0.3,0.0,16.0,0.0,4.5,4.5,767.28
1971-06-17,6.21,0,9.8,0.0,16.2,0.0,5.2,1.0,57.48
1971-06-18,7.96,1,11.8,0.0,15.5,0.0,9.2,6.3,278.06
1971-06-19,7.41,1,6.3,0.0,14.5,0.0,11.0,11.2,199.41
1971-06-20,11.25,0,1.2,0.0,17.5,0.0,10.5,9.0,1527.99
1971-06-21,9.83,0,2.2,0.0,17.2,0.0,10.5,9.0,850.33
1971-06-22,6.04,0,0.0,0.0,18.3,0.0,8.5,4.7,50.61
1971-06-23,3.83,0,0.0,0.0,17.4,0.0,12.0,10.5,0.13
1971-06-24,5.79,0,0.5,0.0,19.5,0.0,9.3,6.2,35.29
1971-06-25,6.71,0,2.4,0.0,20.7,0.0,13.6,13.0,116.19
1971-06-26,12.92,0,2.2,0.0,17.1,0.0,12.2,10.0,2259.86
1971-06-27,10.21,0,3.0,0.0,16.5,0.0,8.2,6.1,1038.93
1971-06-28,6.75,4,0.0,0.0,18.3,0.0,7.9,6.0,111.34
1971-06-29,3.79,0,0.0,0.0,19.4,0.0,10.0,6.2,0.08
1971-06-30,3.71,0,0.5,0.0,20.4,0.0,13.5,12.2,0.03
1971-07-01,7.29,4,0.0,0.0,20.4,0.0,13.5,,156.17
1971-07-02,3.37,4,0.0,0.0,22.4,0.0,15.0,12.8,0.0
1971-07-03,5.17,0,6.1,0.0,23.8,0.0,14.1,12.2,15.21
1971-07-04,2.37,0,3.0,0.0,20.4,0.0,15.0,14.2,0.0
1971-07-05,3.88,0,0.0,0.0,19.2,0.0,10.0,7.0,0.19
1971-07-06,3.63,0,0.0,0.0,21.0,0.0,11.0,8.2,0.01
1971-07-07,5.09,0,0.0,0.0,23.6,0.0,9.6,6.9,13.23
1971-07-08,6.54,0,0.1,0.0,24.7,0.0,14.4,10.5,90.04
1971-07-09,6.21,0,0.0,0.0,20.0,0.0,11.8,11.2,61.72
1971-07-10,3.83,0,0.0,0.0,21.2,0.0,7.5,8.5,0.13
1971-07-11,8.29,0,0.0,0.0,24.6,0.0,13.2,9.0,323.64
1971-07-12,9.46,0,0.0,0.0,18.7,0.0,11.5,10.6,815.19
1971-07-13,4.83,0,0.0,0.0,18.9,0.0,7.0,3.0,8.46
1971-07-14,8.04,0,0.0,0.0,18.7,0.0,11.8,11.0,344.24
1971-07-15,12.67,0,0.0,0.0,22.5,0.0,12.7,12.9,1978.94
1971-07-16,8.5,0,0.0,0.0,17.1,0.0,11.1,10.3,405.19
1971-07-17,6.5,0,0.0,0.0,17.9,0.0,5.6,1.5,76.42
1971-07-18,4.79,0,0.0,0.0,18.4,0.0,9.5,5.0,6.74
1971-07-19,7.38,0,0.0,0.0,19.0,0.0,9.5,9.1,203.61
1971-07-20,4.58,0,0.0,0.0,20.0,0.0,9.1,5.9,4.75
1971-07-21,4.5,0,0.0,0.0,21.0,0.0,13.4,11.5,2.98
1971-07-22,7.25,0,0.5,0.0,18.2,0.0,13.5,10.0,168.11
1971-07-23,7.17,0,18.2,0.0,18.2,0.0,14.2,13.0,161.08
1971-07-24,7.5,0,12.2,0.0,19.0,0.0,14.0,14.0,182.92
1971-07-25,8.71,0,7.8,0.0,21.4,0.0,14.2,13.0,503.4
1971-07-26,3.0,0,8.4,0.0,20.0,0.0,14.8,13.2,0.0
1971-07-27,2.92,0,0.8,0.0,18.5,0.0,13.9,11.1,0.0
1971-07-28,4.67,0,0.0,0.0,20.0,0.0,11.0,7.2,5.1
1971-07-29,3.63,0,0.0,0.0,22.5,0.0,12.6,9.0,0.01
1971-07-30,5.58,0,13.5,0.0,22.0,0.0,11.5,6.8,30.31
1971-07-31,7.96,0,3.7,0.0,19.0,0.0,13.9,11.1,288.34
1971-08-01,6.25,0,2.9,0.0,17.1,0.0,12.0,7.0,65.89
1971-08-02,7.67,0,0.3,0.0,21.7,0.0,10.2,5.5,226.28
1971-08-03,9.59,0,1.7,0.0,18.0,0.0,14.7,13.4,770.46
1971-08-04,6.92,0,2.7,0.0,21.3,0.0,14.6,13.6,156.6
1971-08-05,5.37,0,5.1,0.0,20.6,0.0,13.0,11.5,22.2
1971-08-06,7.67,0,0.7,0.0,16.5,0.0,12.5,11.9,261.62
1971-08-07,7.67,0,0.0,0.0,17.4,0.0,8.5,6.0,205.76
1971-08-08,12.25,0,0.0,0.0,20.9,0.0,13.8,13.0,2091.48
1971-08-09,8.17,0,2.8,0.0,19.5,0.0,14.5,14.0,301.93
1971-08-10,7.58,4,0.0,0.0,17.6,0.0,12.5,12.1,190.97
1971-08-11,6.17,0,5.9,0.0,18.6,0.0,12.1,11.2,58.44
1971-08-12,6.29,0,3.8,0.0,17.4,0.0,13.4,12.5,80.11
1971-08-13,5.79,0,8.0,0.0,18.1,0.0,13.5,13.2,43.49
1971-08-14,13.08,0,9.3,0.0,14.2,0.0,11.6,11.6,2040.41
1971-08-15,5.63,0,0.0,0.0,17.4,0.0,8.0,5.1,26.97
1971-08-16,4.5,0,0.0,0.0,17.6,0.0,6.7,2.5,3.23
1971-08-17,4.21,0,0.0,0.0,17.5,0.0,6.5,2.1,1.22
1971-08-18,9.42,0,0.0,0.0,17.5,0.0,8.5,4.1,696.13
1971-08-19,5.96,0,0.0,0.0,18.0,0.0,12.7,8.0,40.14
1971-08-20,7.08,0,0.0,0.0,22.0,0.0,10.8,7.0,140.89
1971-08-21,4.71,0,0.0,0.0,21.5,0.0,10.7,5.6,5.92
1971-08-22,5.41,0,0.0,0.0,17.2,0.0,11.4,7.5,24.17
1971-08-23,3.5,0,0.2,0.0,16.0,0.0,14.3,14.6,0.0
1971-08-24,1.46,0,0.0,0.0,18.4,0.0,13.9,13.4,0.0
1971-08-25,2.79,0,0.0,0.0,18.4,0.0,12.5,12.9,0.0
1971-08-26,6.46,0,0.5,0.0,19.2,0.0,10.2,5.0,93.56
1971-08-27,11.29,4,0.0,0.0,19.0,0.0,8.7,6.4,1679.11
1971-08-28,10.79,0,8.8,0.0,19.1,0.0,14.0,14.0,1362.57
1971-08-29,11.04,0,0.2,0.0,18.9,0.0,14.6,14.0,1309.38
1971-08-30,11.58,0,4.4,0.0,17.8,0.0,11.2,9.4,1409.62
1971-08-31,14.67,4,0.0,0.0,20.4,0.0,13.0,11.2,1973.27
1971-09-01,13.25,4,0.0,0.0,18.8,0.0,13.4,11.2,2242.13
1971-09-02,12.04,0,2.8,0.0,20.0,0.0,9.1,,2335.66
1971-09-03,2.83,0,3.9,0.0,15.2,0.0,12.7,11.8,0.0
1971-09-04,4.63,4,0.0,0.0,19.0,0.0,11.4,9.5,5.0
1971-09-05,5.04,0,0.0,0.0,18.4,0.0,4.2,3.0,12.56
1971-09-06,6.83,0,0.0,0.0,22.4,0.0,6.4,6.5,117.77
1971-09-07,6.71,0,0.0,0.0,20.5,0.0,10.6,5.6,109.24
1971-09-08,5.46,0,0.0,0.0,20.7,0.0,11.5,6.6,29.43
1971-09-09,6.08,0,0.0,0.0,20.6,0.0,9.5,4.1,52.08
1971-09-10,8.96,0,0.0,0.0,17.8,0.0,14.0,11.5,624.31
1971-09-11,8.21,0,0.0,0.0,17.0,0.0,14.3,12.5,332.61
1971-09-12,1.67,0,0.0,0.0,18.5,0.0,7.0,4.0,0.0
1971-09-13,2.54,0,0.0,0.0,21.5,0.0,10.4,6.8,0.0
1971-09-14,4.25,0,0.0,0.0,20.9,0.0,10.4,8.0,1.5
1971-09-15,3.92,0,0.0,0.0,21.4,0.0,14.3,12.0,0.23
1971-09-16,3.67,0,0.0,0.0,20.0,0.0,9.6,5.5,0.01
1971-09-17,7.33,0,0.0,0.0,19.3,0.0,15.0,12.3,190.98
1971-09-18,1.58,0,0.0,0.0,19.0,0.0,8.6,4.6,0.0
1971-09-19,6.96,0,0.0,0.0,18.7,0.0,8.0,2.7,125.78
1971-09-20,5.13,0,0.0,0.0,19.8,0.0,11.8,8.4,12.28
1971-09-21,2.83,0,0.0,0.0,20.4,0.0,14.5,13.8,0.0
1971-09-22,2.0,4,0.0,0.0,19.4,0.0,10.0,5.2,0.0
1971-09-23,6.0,4,0.0,0.0,17.3,0.0,12.4,11.0,54.29
1971-09-24,6.17,0,0.1,0.0,14.6,0.0,10.9,9.0,67.74
1971-09-25,6.54,0,3.1,0.0,15.7,0.0,5.6,1.0,91.27
1971-09-26,8.71,0,9.7,0.0,17.8,0.0,10.0,8.6,553.66
1971-09-27,8.38,0,0.0,0.0,16.6,0.0,7.0,4.5,390.05
1971-09-28,4.17,0,5.7,0.0,16.7,0.0,5.0,2.5,0.95
1971-09-29,10.79,0,0.2,0.0,19.4,0.0,7.5,,1081.65
1971-09-30,7.41,0,0.0,0.0,22.7,0.0,15.2,13.9,196.86
1971-10-01,5.71,0,0.0,0.0,22.0,0.0,12.9,9.0,35.16
1971-10-02,4.79,0,0.9,0.0,19.0,0.0,13.6,9.5,7.82
1971-10-03,2.92,0,0.0,0.0,19.0,0.0,12.0,8.0,0.0
1971-10-04,5.17,0,0.0,0.0,17.1,0.0,12.4,9.5,13.52
1971-10-05,7.04,0,0.0,0.0,18.3,0.0,14.4,11.4,149.39
1971-10-06,10.79,0,0.1,0.0,20.4,0.0,11.9,8.4,1382.78
1971-10-07,8.67,0,2.0,0.0,20.1,0.0,16.0,14.5,532.03
1971-10-08,9.75,0,0.5,0.0,16.4,0.0,13.0,11.0,871.71
1971-10-09,9.92,0,0.0,0.0,17.1,0.0,12.0,10.6,937.05
1971-10-10,16.92,0,5.3,0.0,19.0,0.0,12.5,10.5,2052.26
1971-10-11,8.33,4,0.0,0.0,18.6,0.0,13.0,12.0,388.07
1971-10-12,7.33,0,2.1,0.0,11.3,0.0,8.0,5.0,202.02
1971-10-13,12.46,0,2.2,0.0,9.8,0.0,7.8,5.5,1688.37
1971-10-14,6.38,0,0.1,0.0,13.4,0.0,2.3,-2.5,74.48
1971-10-15,11.92,0,0.1,0.0,14.7,0.0,3.7,,1791.18
1971-10-16,6.42,0,2.1,0.0,16.8,0.0,10.5,7.2,84.91
1971-10-17,17.0,0,5.3,0.0,14.2,0.0,10.3,5.1,2237.06
1971-10-18,16.62,0,12.4,0.0,14.7,0.0,9.6,7.1,1877.78
1971-10-19,17.08,0,0.1,0.0,13.7,0.0,9.6,7.9,1512.05
1971-10-20,14.21,0,0.1,0.0,14.9,0.0,7.8,4.8,1916.6
1971-10-21,16.79,0,0.0,0.0,17.2,0.0,7.0,2.5,2206.7
1971-10-22,14.46,0,0.0,0.0,21.8,0.0,14.8,12.6,2179.18
1971-10-23,6.71,0,0.1,0.0,18.0,0.0,9.5,4.0,114.02
1971-10-24,8.04,0,0.0,0.0,14.4,0.0,8.0,4.0,295.33
1971-10-25,7.12,0,0.0,0.0,13.4,0.0,1.4,-2.8,133.65
1971-10-26,10.46,0,0.0,0.0,13.5,0.0,4.5,,1145.92
1971-10-27,10.67,0,0.0,0.0,12.1,0.0,10.5,6.6,1084.31
1971-10-28,13.75,0,0.2,0.0,13.9,0.0,8.8,2.5,2423.42
1971-10-29,7.92,0,0.0,0.0,14.2,0.0,8.9,5.0,296.07
1971-10-30,10.71,0,1.4,0.0,14.3,0.0,9.0,2.5,1145.72
1971-10-31,6.21,0,0.0,0.0,16.5,0.0,4.4,0.9,61.31
1971-11-01,9.79,4,0.0,0.0,16.6,0.0,11.1,9.3,809.34
1971-11-02,14.96,0,1.3,0.0,17.0,0.0,13.6,10.6,1971.62
1971-11-03,9.0,4,0.0,0.0,16.3,0.0,9.6,8.8,606.26
1971-11-04,15.12,0,8.1,0.0,16.4,0.0,11.2,8.5,2051.54
1971-11-05,11.96,0,0.0,0.0,11.2,0.0,8.5,7.8,1792.9
1971-11-06,9.54,4,0.0,0.0,10.3,0.0,3.6,0.8,833.21
1971-11-07,13.92,0,2.5,0.0,13.2,0.0,2.5,-2.0,1991.77
1971-11-08,15.12,0,0.5,0.0,8.5,0.0,2.9,0.1,2083.77
1971-11-09,10.21,0,0.0,0.0,6.4,0.0,1.0,-2.0,884.3
1971-11-10,6.21,0,0.3,0.0,7.8,0.0,1.0,-3.0,64.75
1971-11-11,2.88,0,0.2,0.0,10.2,0.0,4.4,4.0,0.0
1971-11-12,9.08,0,0.6,0.0,10.8,0.0,7.0,5.6,449.26
1971-11-13,10.0,0,0.4,0.0,9.5,0.0,4.9,2.0,1045.05
1971-11-14,7.58,0,0.0,0.0,10.0,0.0,3.4,-0.6,243.49
1971-11-15,14.37,0,0.2,0.0,11.9,0.0,5.1,6.1,1890.79
1971-11-16,14.37,0,1.0,0.0,11.8,0.0,9.1,8.2,1751.07
1971-11-17,12.17,0,11.9,0.0,13.0,0.0,4.0,0.5,2048.82
1971-11-18,11.63,0,1.3,0.0,3.4,0.0,0.9,-0.5,1662.82
1971-11-19,11.34,0,0.0,0.0,4.1,1.0,-0.7,-4.0,1536.6
1971-11-20,13.13,0,9.3,0.0,12.7,1.0,-3.3,-8.8,2014.87
1971-11-21,20.33,4,0.0,0.0,7.0,0.0,3.4,1.2,2017.2
1971-11-22,12.38,0,0.6,0.0,8.4,0.0,0.6,-2.3,2213.91
1971-11-23,12.5,0,0.4,0.0,9.6,0.0,3.3,,2056.55
1971-11-24,7.08,0,0.0,0.0,8.6,0.0,0.7,-4.8,129.46
1971-11-25,12.42,0,0.2,0.0,11.8,0.0,1.1,-1.7,2236.15
1971-11-26,9.21,0,0.1,0.0,11.2,0.0,8.5,2.8,692.35
1971-11-27,9.62,0,0.7,0.0,8.4,0.0,8.2,5.6,949.4
1971-11-28,9.04,0,0.1,0.0,4.4,1.0,-1.5,-7.8,465.47
1971-11-29,7.83,0,0.9,0.0,9.0,1.0,-2.5,-8.5,262.68
1971-11-30,9.08,0,0.0,0.0,7.7,0.0,0.8,-3.0,431.66
1971-12-01,8.54,0,4.8,0.0,7.0,0.0,2.0,0.5,422.39
1971-12-02,5.13,0,0.0,0.0,8.4,0.0,3.0,2.5,12.89
1971-12-03,7.41,0,0.0,0.0,10.0,1.0,-1.1,-4.0,226.31
1971-12-04,9.67,0,0.2,0.0,11.5,0.0,0.5,1.2,693.34
1971-12-05,4.96,0,0.0,0.0,9.8,0.0,9.0,7.0,8.2
1971-12-06,5.96,0,0.0,0.0,9.4,0.0,2.1,-2.0,44.9
1971-12-07,8.33,0,0.0,0.0,5.5,1.0,-0.9,-3.5,280.48
1971-12-08,8.42,0,0.0,0.0,8.0,1.0,-0.5,-5.2,402.39
1971-12-09,11.12,0,0.0,0.0,10.0,0.0,3.4,,1114.77
1971-12-10,11.58,0,0.0,0.0,10.4,0.0,8.0,6.8,1683.2
1971-12-11,12.29,0,0.0,0.0,9.6,0.0,8.4,6.6,1541.66
1971-12-12,10.88,0,0.6,0.0,11.0,0.0,8.2,6.3,1241.74
1971-12-13,12.08,4,0.0,0.0,12.4,0.0,8.6,5.5,2298.4
1971-12-14,17.04,4,0.0,0.0,12.8,0.0,9.0,5.5,2049.34
1971-12-15,15.37,4,0.0,0.0,10.8,0.0,9.0,5.4,1788.93
1971-12-16,12.29,0,0.0,0.0,14.0,0.0,9.4,7.6,1983.79
1971-12-17,9.17,0,0.0,0.0,12.2,0.0,7.8,4.0,586.38
1971-12-18,14.62,0,1.8,0.0,12.8,0.0,10.0,8.0,2071.49
1971-12-19,19.33,0,2.5,0.0,13.2,0.0,9.0,6.1,1711.09
1971-12-20,21.92,0,0.2,0.0,15.0,0.0,6.1,4.0,2118.51
1971-12-21,15.41,0,0.0,0.0,12.6,0.0,9.8,7.7,1441.61
1971-12-22,3.96,0,5.1,0.0,9.0,0.0,6.0,3.6,0.29
1971-12-23,13.13,4,0.0,0.0,11.3,0.0,0.5,-4.5,1867.15
1971-12-24,16.42,4,0.0,0.0,12.0,0.0,0.6,,2094.77
1971-12-25,11.79,0,1.4,0.0,10.8,0.0,10.4,8.8,1820.54
1971-12-26,11.04,0,10.2,0.0,10.5,0.0,6.5,0.5,1172.79
1971-12-27,13.13,0,10.8,0.0,8.6,0.0,7.7,6.4,1745.31
1971-12-28,13.25,0,0.7,0.0,6.8,0.0,5.5,2.0,1956.11
1971-12-29,14.58,0,0.4,0.0,6.5,0.0,4.0,1.1,1899.86
1971-12-30,16.21,0,0.5,0.0,6.6,0.0,5.1,2.4,1805.04
1971-12-31,21.04,0,0.0,0.0,7.7,0.0,4.5,2.1,1834.34
1972-01-01,13.0,0,0.0,0.0,6.8,0.0,6.0,5.0,2051.53
1972-01-02,6.04,0,3.6,0.0,6.8,0.0,3.3,2.9,48.53
1972-01-03,3.88,0,1.2,0.0,5.0,0.0,2.7,1.6,0.17
1972-01-04,2.62,0,0.0,0.0,3.2,1.0,-1.4,-7.0,0.0
1972-01-05,2.75,0,0.2,0.0,5.0,1.0,-1.7,-6.9,0.0
1972-01-06,7.62,0,0.3,0.0,7.1,1.0,-1.8,,178.25
1972-01-07,16.46,0,2.2,0.0,8.6,0.0,4.9,2.0,2087.7
1972-01-08,17.0,0,7.5,0.0,9.4,0.0,5.4,4.0,1812.07
1972-01-09,5.25,0,0.8,0.0,9.8,0.0,1.1,-3.4,16.46
1972-01-10,14.04,0,6.0,0.0,10.0,0.0,1.7,-0.7,1797.67
1972-01-11,11.34,0,7.8,0.0,8.5,0.0,6.0,2.4,1478.9
1972-01-12,11.87,0,0.3,0.0,9.9,0.0,3.5,2.0,2158.41
1972-01-13,4.12,0,13.8,0.0,8.0,0.0,1.0,-4.1,0.81
1972-01-14,16.08,0,1.9,0.0,9.0,0.0,2.2,-3.0,2107.27
1972-01-15,15.34,0,13.7,0.0,7.5,0.0,3.9,4.4,1652.38
1972-01-16,16.58,0,3.5,0.0,8.6,0.0,2.5,2.0,1713.14
1972-01-17,12.38,0,2.4,0.0,8.5,0.0,5.5,3.6,1385.64
1972-01-18,12.33,0,10.5,0.0,11.9,0.0,3.2,-0.8,1809.63
1972-01-19,11.25,0,0.0,0.0,5.7,0.0,1.6,-1.4,1583.72
1972-01-20,10.41,0,0.0,0.0,5.2,1.0,-1.9,-7.6,1074.68
1972-01-21,10.41,0,0.2,0.0,8.3,0.0,0.2,-2.5,1015.5
1972-01-22,13.7,0,0.0,0.0,11.7,0.0,2.0,,1962.61
1972-01-23,13.0,0,3.9,0.0,12.3,0.0,8.1,6.5,1837.08
1972-01-24,14.0,0,0.3,0.0,5.0,0.0,0.6,-1.8,1938.9
1972-01-25,9.13,0,1.0,0.0,10.1,0.0,0.6,-2.8,610.34
1972-01-26,12.87,0,3.3,0.0,10.8,0.0,5.0,4.0,1641.61
1972-01-27,18.05,0,0.1,0.0,7.2,0.0,3.1,-0.1,1979.59
1972-01-28,14.04,0,0.8,0.0,6.2,0.0,5.1,1.2,2090.28
1972-01-29,14.92,0,0.0,0.0,3.7,0.0,3.3,-2.5,1808.67
1972-01-30,6.92,0,3.6,0.0,2.5,1.0,-1.6,-2.9,130.69
1972-01-31,12.5,0,5.8,0.0,5.7,1.0,-11.5,-11.1,2443.75
1972-02-01,17.29,0,6.2,0.0,8.0,0.0,1.0,1.4,1909.86
1972-02-02,25.04,0,15.8,0.0,7.8,0.0,5.0,2.3,0.0
1972-02-03,9.08,0,0.0,0.0,8.5,0.0,4.0,1.4,507.02
1972-02-04,6.04,0,3.2,0.0,9.5,1.0,-2.0,-8.2,52.84
1972-02-05,10.46,0,1.5,0.0,6.5,1.0,-0.1,,1099.72
1972-02-06,1.92,0,0.0,0.0,7.8,0.0,0.5,-5.0,0.0
1972-02-07,3.33,0,1.6,0.0,8.0,1.0,-1.5,-7.6,0.0
1972-02-08,8.38,0,0.2,0.0,9.9,1.0,-0.9,-6.9,376.43
1972-02-09,7.83,0,0.2,0.0,8.5,1.0,-1.0,-8.1,293.19
1972-02-10,10.21,0,7.0,0.0,9.1,0.0,3.4,0.5,997.69
